filename,subregion,moonalt,sunalt,moonphase,exp_time,srcdens,bkgmean,bkgmedian,bkgstd,cloudy
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,3,-17.55358073,-19.45952737,0.076402907,25.8043,0.001076281,6819.632579,6632.241455,910.0931516,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,4,-17.55358073,-19.45952737,0.076402907,25.8043,0.000739943,5551.975469,5535.832764,279.3914204,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,5,-17.55358073,-19.45952737,0.076402907,25.8043,0.000672676,6323.689371,6239.197754,579.2350695,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,6,-17.55358073,-19.45952737,0.076402907,25.8043,0.000645057,13754.66078,13471.55615,3111.879873,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,7,-17.55358073,-19.45952737,0.076402907,25.8043,0.000282213,10898.29076,10201.56152,2954.409892,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,8,-17.55358073,-19.45952737,0.076402907,25.8043,0.000604741,7230.375569,7105.75415,893.2476305,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007597580.FIT,9,-17.55358073,-19.45952737,0.076402907,25.8043,0.000483793,9073.971638,8854.174805,1609.438432,0
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,1,-29.05186387,-30.78104074,0.014013472,22.181,9.97E-05,10460.04418,10353.64941,355.5532337,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,2,-29.05186387,-30.78104074,0.014013472,22.181,6.73E-05,9970.274461,9851.990234,514.1113575,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,3,-29.05186387,-30.78104074,0.014013472,22.181,6.73E-05,10644.74183,10578.43408,602.5176896,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,4,-29.05186387,-30.78104074,0.014013472,22.181,0.000336338,11311.94944,11286.11621,672.019017,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,5,-29.05186387,-30.78104074,0.014013472,22.181,0.00026907,11634.63072,11419.83691,1028.060256,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,6,-29.05186387,-30.78104074,0.014013472,22.181,0,8987.516647,8922.086914,860.8160045,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,7,-29.05186387,-30.78104074,0.014013472,22.181,0.000403161,10688.282,9752.915039,2045.759731,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,8,-29.05186387,-30.78104074,0.014013472,22.181,0.000564425,13544.57559,12970.03418,2226.807257,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598963.FIT,9,-29.05186387,-30.78104074,0.014013472,22.181,0.000564425,15192.77924,14177.02148,3463.640256,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,1,-29.05389985,-30.78168808,0.014006229,22.181,4.98E-05,10921.69033,10956.06348,340.0467749,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,2,-29.05389985,-30.78168808,0.014006229,22.181,0,10043.60462,9948.884766,505.1027656,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,3,-29.05389985,-30.78168808,0.014006229,22.181,0,10611.96707,10432.50928,600.0076193,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,4,-29.05389985,-30.78168808,0.014006229,22.181,0.000134535,11631.61388,11529.03711,431.0347385,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,5,-29.05389985,-30.78168808,0.014006229,22.181,0.000403606,11968.5805,11741.02441,810.0336335,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,6,-29.05389985,-30.78168808,0.014006229,22.181,8.06E-05,9059.574917,8948.796387,867.6977167,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,7,-29.05389985,-30.78168808,0.014006229,22.181,0.000362845,10624.61833,9928.511719,1756.084163,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,8,-29.05389985,-30.78168808,0.014006229,22.181,0.000564425,13715.33081,12991.60352,2190.706163,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598964.FIT,9,-29.05389985,-30.78168808,0.014006229,22.181,0.000322529,15256.47054,14688.12451,3336.150186,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,1,-29.05582985,-30.78221852,0.013999001,22.181,0,11241.7444,11387.11035,399.8277053,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,2,-29.05582985,-30.78221852,0.013999001,22.181,0,10149.90718,10138.69971,464.7545131,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,3,-29.05582985,-30.78221852,0.013999001,22.181,0,10637.54972,10491.87549,555.5793782,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,4,-29.05582985,-30.78221852,0.013999001,22.181,0.000134535,11889.01494,11774.10889,272.67319,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,5,-29.05582985,-30.78221852,0.013999001,22.181,0.000134535,12472.95127,12524.15234,715.6568378,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,6,-29.05582985,-30.78221852,0.013999001,22.181,8.06E-05,9135.094737,8995.726074,892.2401233,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,7,-29.05582985,-30.78221852,0.013999001,22.181,0.000161264,10548.71076,10234.375,1365.311916,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,8,-29.05582985,-30.78221852,0.013999001,22.181,0.000645057,13674.62378,13157.59229,2010.812671,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598965.FIT,9,-29.05582985,-30.78221852,0.013999001,22.181,0.000403161,15426.8255,15148.84766,3060.083167,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598966.FIT,1,-29.05765334,-30.7826319,0.013991789,22.181,0.000149484,11371.59339,11389.77051,590.2795548,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598966.FIT,2,-29.05765334,-30.7826319,0.013991789,22.181,0,10290.6417,10203.49658,554.0877507,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598966.FIT,3,-29.05765334,-30.7826319,0.013991789,22.181,0,10724.7867,10597.46338,529.7456001,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598966.FIT,4,-29.05765334,-30.7826319,0.013991789,22.181,0.000336338,12059.93187,11984.95703,369.1082189,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598966.FIT,5,-29.05765334,-30.7826319,0.013991789,22.181,0.00026907,12908.91319,12817.67041,890.0634457,1
../augmented/20/flip_hor_flip_vert_AllSkyImage007598966.FIT,6,-29.05765334,-30.7826319,0.013991789,22.181,0.000161264,9222.623949,9017.314453,903.3100367,1
